,task_id,task,title,task_type,label_MR
772,21613,Develop or implement risk-assessment models or methodologies.,Financial Risk Specialists,,1
773,21614,Devise scenario analyses reflecting possible severe market events.,Financial Risk Specialists,,1
774,21615,Devise systems or processes to monitor validity of risk assessments.,Financial Risk Specialists,,1
775,21616,"Document, and ensure communication of, key risks.",Financial Risk Specialists,,1
776,21617,"Draw charts and graphs, using computer spreadsheets, to illustrate technical reports.",Financial Risk Specialists,,1
777,21618,Evaluate and compare the relative quality of various securities in a given industry.,Financial Risk Specialists,,1
778,21619,Evaluate the risks and benefits involved in implementing green building technologies.,Financial Risk Specialists,,1
779,21620,"Evaluate the risks related to green investments, such as renewable energy company stocks.",Financial Risk Specialists,,1
780,21621,Gather risk-related data from internal or external resources.,Financial Risk Specialists,,1
781,21622,"Identify key risks and mitigating factors of potential investments, such as asset types and values, legal and ownership structures, professional reputations, customer bases, or industry segments.",Financial Risk Specialists,,1
782,21623,"Inform financial decisions by analyzing financial information to forecast business, industry, or economic conditions.",Financial Risk Specialists,,1
783,21624,"Interpret data on price, yield, stability, future investment-risk trends, economic influences, and other factors affecting investment programs.",Financial Risk Specialists,,1
784,21625,Maintain input or data quality of risk management systems.,Financial Risk Specialists,,1
785,21626,"Meet with clients to answer queries on subjects such as risk exposure, market scenarios, or values-at-risk calculations.",Financial Risk Specialists,,0
786,21627,"Monitor developments in the fields of industrial technology, business, finance, and economic theory.",Financial Risk Specialists,,1
787,21628,"Prepare plans of action for investment, using financial analyses.",Financial Risk Specialists,,1
788,21629,"Produce reports or presentations that outline findings, explain risk positions, or recommend changes.",Financial Risk Specialists,,1
789,21630,Provide statistical modeling advice to other departments.,Financial Risk Specialists,,1
790,21631,"Recommend investments and investment timing to companies, investment firm staff, or the public.",Financial Risk Specialists,,1
791,21632,Recommend ways to control or reduce risk.,Financial Risk Specialists,,1
792,21633,Review or draft risk disclosures for offer documents.,Financial Risk Specialists,,1
793,21634,"Track, measure, or report on aspects of market risk for traded issues.",Financial Risk Specialists,,1
794,7317,"Recommend actions to ensure compliance with laws and regulations, or to protect solvency of institutions.",Financial Examiners,Core,1
795,7319,"Prepare reports, exhibits, and other supporting schedules that detail an institution's safety and soundness, compliance with laws and regulations, and recommended solutions to questionable financial conditions.",Financial Examiners,Core,1
796,7327,"Resolve problems concerning the overall financial integrity of banking institutions including loan investment portfolios, capital, earnings, and specific or large troubled accounts.",Financial Examiners,Core,1
797,7314,Investigate activities of institutions to enforce laws and regulations and to ensure legality of transactions and operations or financial solvency.,Financial Examiners,Core,0
798,7320,"Review balance sheets, operating income and expense accounts, and loan documentation to confirm institution assets and liabilities.",Financial Examiners,Core,1
799,7316,"Plan, supervise, and review work of assigned subordinates.",Financial Examiners,Core,0
800,7321,Review audit reports of internal and external auditors to monitor adequacy of scope of reports or to discover specific weaknesses in internal routines.,Financial Examiners,Core,1
801,7318,"Examine the minutes of meetings of directors, stockholders, and committees to investigate the specific authority extended at various levels of management.",Financial Examiners,Core,1
802,7322,Train other examiners in the financial examination process.,Financial Examiners,Core,0
803,7323,Establish guidelines for procedures and policies that comply with new and revised regulations and direct their implementation.,Financial Examiners,Core,1
804,7315,"Review and analyze new, proposed, or revised laws, regulations, policies, and procedures to interpret their meaning and determine their impact.",Financial Examiners,Core,0
805,20190,Provide regulatory compliance training to employees.,Financial Examiners,Core,0
806,7328,Evaluate data processing applications for institutions under examination to develop recommendations for coordinating existing systems with examination procedures.,Financial Examiners,Core,0
807,7326,"Review applications for mergers, acquisitions, establishment of new institutions, acceptance in Federal Reserve System, or registration of securities sales to determine their public interest value and conformance to regulations, and recommend acceptance or rejection.",Financial Examiners,Core,0
808,7325,"Verify and inspect cash reserves, assigned collateral, and bank-owned securities to check internal control procedures.",Financial Examiners,Core,0
809,7329,"Confer with officials of real estate, securities, or financial institution industries to exchange views and discuss issues or pending cases.",Financial Examiners,Supplemental,0
810,18935,Calculate clients' available monthly income to meet debt obligations.,Credit Counselors,Core,1
811,18938,"Explain services or policies to clients, such as debt management program rules, advantages and disadvantages of using services, or creditor concession policies.",Credit Counselors,Core,0
812,18936,"Create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",Credit Counselors,Core,1
813,18943,"Prioritize client debt repayment to avoid dire consequences, such as bankruptcy or foreclosure or to reduce overall costs, such as by paying high-interest or short-term loans first.",Credit Counselors,Core,1
814,18934,"Assess clients' overall financial situations by reviewing income, assets, debts, expenses, credit reports, or other financial information.",Credit Counselors,Core,1
815,18945,"Recommend strategies for clients to meet their financial goals, such as borrowing money through loans or loan programs, declaring bankruptcy, making budget adjustments, or enrolling in debt management plans.",Credit Counselors,Core,0
816,18952,"Explain general financial topics to clients, such as credit report ratings, bankruptcy laws, consumer protection laws, wage attachments, or collection actions.",Credit Counselors,Core,1
817,18939,Interview clients by telephone or in person to gather financial information.,Credit Counselors,Core,0
818,18937,"Estimate time for debt repayment, given amount of debt, interest rates, and available funds.",Credit Counselors,Core,1
819,18942,Prepare written documents to establish contracts with or communicate financial recommendations to clients.,Credit Counselors,Core,1
820,18940,"Maintain or update records of client account activity, including financial transactions, counseling session notes, correspondence, document images, or client inquiries.",Credit Counselors,Core,1
821,18941,"Negotiate with creditors on behalf of clients to arrange for payment adjustments, interest rate reductions, time extensions, or payment plans.",Credit Counselors,Core,0
822,18948,"Advise clients on housing matters, such as housing rental, homeownership, mortgage delinquency, or foreclosure prevention.",Credit Counselors,Core,0
823,18950,Create action plans to assist clients in obtaining permanent housing via rent or mortgage programs.,Credit Counselors,Core,1
824,18933,"Advise clients or respond to inquiries about financial matters in person or via phone, email, Web site, or Internet chat.",Credit Counselors,Core,0
825,18947,"Review changes to financial, family, or employment situations to determine whether changes to existing debt management plans, spending plans, or budgets are needed.",Credit Counselors,Core,1
826,18944,"Recommend educational materials or resources to clients on matters, such as financial planning, budgeting, or credit.",Credit Counselors,Core,1
827,18946,Refer clients to social service or community resources for needs beyond those of credit or debt counseling.,Credit Counselors,Core,0
828,18953,"Explain loan information to clients, such as available loan types, eligibility requirements, or loan restrictions.",Credit Counselors,Core,0
829,18955,"Teach courses or seminars on topics, such as budgeting, management of personal finances, or financial literacy.",Credit Counselors,Core,0
830,18949,Conduct research to help clients avoid repossessions or foreclosures or remove levies or wage garnishments.,Credit Counselors,Core,1
831,18954,"Investigate missing checks, payment histories, held funds, returned checks, or other related issues to resolve client or creditor problems.",Credit Counselors,Supplemental,0
832,3408,Meet with applicants to obtain information for loan applications and to answer questions about the process.,Loan Officers,Core,0
833,3409,"Analyze applicants' financial status, credit, and property evaluations to determine feasibility of granting loans.",Loan Officers,Core,1
834,3407,"Approve loans within specified limits, and refer loan applications outside those limits to management for approval.",Loan Officers,Core,1
835,3410,"Explain to customers the different types of loans and credit options that are available, as well as the terms of those services.",Loan Officers,Core,0
836,3416,Submit applications to credit analysts for verification and recommendation.,Loan Officers,Core,0
837,3413,Review loan agreements to ensure that they are complete and accurate according to policy.,Loan Officers,Core,1
838,3412,Review and update credit and loan files.,Loan Officers,Core,1
839,3411,"Obtain and compile copies of loan applicants' credit histories, corporate financial statements, and other financial information.",Loan Officers,Core,0
840,3418,Work with clients to identify their financial goals and to find ways of reaching those goals.,Loan Officers,Core,0
841,3417,Handle customer complaints and take appropriate action to resolve them.,Loan Officers,Core,0
842,3415,Stay abreast of new types of loans and other financial services and products to better meet customers' needs.,Loan Officers,Core,1
843,3421,"Market bank products to individuals and firms, promoting bank services that may meet customers' needs.",Loan Officers,Core,0
844,3425,Analyze potential loan markets and develop referral networks to locate prospects for loans.,Loan Officers,Core,0
845,3414,Compute payment schedules.,Loan Officers,Core,1
846,3426,"Prepare reports to send to customers whose accounts are delinquent, and forward irreconcilable accounts for collector action.",Loan Officers,Supplemental,0
847,3423,"Set credit policies, credit lines, procedures and standards in conjunction with senior managers.",Loan Officers,Supplemental,0
848,21635,Assist in selection of financial award candidates using electronic databases to certify loan eligibility.,Loan Officers,,1
849,21636,Authorize or sign mail collection letters.,Loan Officers,,0
850,21637,Calculate amount of debt and funds available to plan methods of payoff and to estimate time for debt liquidation.,Loan Officers,,1
851,21638,Confer with underwriters to resolve mortgage application problems.,Loan Officers,,0
852,21639,Contact applicants or creditors to resolve questions about applications or to assist with completion of paperwork.,Loan Officers,,0
853,21640,Contact borrowers with delinquent accounts to obtain payment in full or to negotiate repayment plans.,Loan Officers,,0
854,21641,"Counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",Loan Officers,,0
855,21642,Establish payment priorities according to credit terms and interest rates to reduce clients' overall costs.,Loan Officers,,1
856,21643,Inform individuals and groups about the financial assistance available to college or university students.,Loan Officers,,0
857,21644,"Maintain and review account records, updating and recategorizing them according to status changes.",Loan Officers,,1
858,21645,Match individuals' needs and eligibility with available financial aid programs to provide informed recommendations.,Loan Officers,,1
859,21646,Review accounts to determine write-offs for collection agencies.,Loan Officers,,1
860,21647,Review billing for accuracy.,Loan Officers,,1
861,5293,Send notices to taxpayers when accounts are delinquent.,"Tax Examiners and Collectors, and Revenue Agents",Core,1
862,5291,"Confer with taxpayers or their representatives to discuss the issues, laws, and regulations involved in returns, and to resolve problems with returns.","Tax Examiners and Collectors, and Revenue Agents",Core,0
863,5294,"Notify taxpayers of any overpayment or underpayment, and either issue a refund or request further payment.","Tax Examiners and Collectors, and Revenue Agents",Core,0
864,5290,"Maintain records for each case, including contacts, telephone numbers, and actions taken.","Tax Examiners and Collectors, and Revenue Agents",Core,0
865,5292,Contact taxpayers by mail or telephone to address discrepancies and to request supporting documentation.,"Tax Examiners and Collectors, and Revenue Agents",Core,0
866,20016,Answer questions from taxpayers and assist them in completing tax forms.,"Tax Examiners and Collectors, and Revenue Agents",Core,0
867,5288,Collect taxes from individuals or businesses according to prescribed laws and regulations.,"Tax Examiners and Collectors, and Revenue Agents",Supplemental,0
868,5305,"Determine appropriate methods of debt settlement, such as offers of compromise, wage garnishment, or seizure and sale of property.","Tax Examiners and Collectors, and Revenue Agents",Supplemental,1
869,5302,"Check tax forms to verify that names and taxpayer identification numbers are correct, that computations have been performed correctly, or that amounts match those on supporting documentation.","Tax Examiners and Collectors, and Revenue Agents",Supplemental,1
870,5303,Examine and analyze tax assets and liabilities to determine resolution of delinquent tax problems.,"Tax Examiners and Collectors, and Revenue Agents",Supplemental,1
871,5301,Impose payment deadlines on delinquent taxpayers and monitor payments to ensure that deadlines are met.,"Tax Examiners and Collectors, and Revenue Agents",Supplemental,1
872,5295,Conduct independent field audits and investigations of income tax returns to verify information or to amend tax liabilities.,"Tax Examiners and Collectors, and Revenue Agents",Supplemental,0
873,5296,Review filed tax returns to determine whether claimed tax credits and deductions are allowed by law.,"Tax Examiners and Collectors, and Revenue Agents",Supplemental,0
874,5289,"Maintain knowledge of tax code changes, and of accounting procedures and theory to properly evaluate financial information.","Tax Examiners and Collectors, and Revenue Agents",Supplemental,1
875,5300,"Process individual and corporate income tax returns, and sales and excise tax returns.","Tax Examiners and Collectors, and Revenue Agents",Supplemental,0
876,5309,Request that the state or federal revenue service prepare a return on a taxpayer's behalf in cases where taxes have not been filed.,"Tax Examiners and Collectors, and Revenue Agents",Supplemental,0
877,5310,"Investigate claims of inability to pay taxes by researching court information for the status of liens, mortgages, or financial statements, or by locating assets through third parties.","Tax Examiners and Collectors, and Revenue Agents",Supplemental,1
878,5297,Review selected tax returns to determine the nature and extent of audits to be performed on them.,"Tax Examiners and Collectors, and Revenue Agents",Supplemental,1
879,5299,Examine accounting systems and records to determine whether accounting methods used were appropriate and in compliance with statutory provisions.,"Tax Examiners and Collectors, and Revenue Agents",Supplemental,1
880,5312,Participate in informal appeals hearings on contested cases from other agents.,"Tax Examiners and Collectors, and Revenue Agents",Supplemental,0
881,5307,Prepare briefs and assist in searching and seizing records to prepare charges and documentation for court cases.,"Tax Examiners and Collectors, and Revenue Agents",Supplemental,1
882,5298,Enter tax return information into computers for processing.,"Tax Examiners and Collectors, and Revenue Agents",Supplemental,1
883,5306,Secure a taxpayer's agreement to discharge a tax assessment or submit contested determinations to other administrative or judicial conferees for appeals hearings.,"Tax Examiners and Collectors, and Revenue Agents",Supplemental,0
884,5311,"Install systems of recording costs or other financial and budgetary data or provide advice on such systems, based on examination of current financial records.","Tax Examiners and Collectors, and Revenue Agents",Supplemental,0
885,7360,"Use all appropriate adjustments, deductions, and credits to keep clients' taxes to a minimum.",Tax Preparers,Core,1
886,7358,"Compute taxes owed or overpaid, using adding machines or personal computers, and complete entries on forms, following tax form instructions and tax tables.",Tax Preparers,Core,1
887,7361,Interview clients to obtain additional information on taxable income and deductible expenses and allowances.,Tax Preparers,Core,0
888,7362,"Review financial records, such as income statements and documentation of expenditures to determine forms needed to prepare tax returns.",Tax Preparers,Core,1
889,7359,Prepare or assist in preparing simple to complex tax returns for individuals or small businesses.,Tax Preparers,Core,1
890,7366,"Check data input or verify totals on forms prepared by others to detect errors in arithmetic, data entry, or procedures.",Tax Preparers,Core,1
891,7363,Furnish taxpayers with sufficient information and advice to ensure correct tax form completion.,Tax Preparers,Core,1
892,7364,Consult tax law handbooks or bulletins to determine procedures for preparation of atypical returns.,Tax Preparers,Core,1
893,20364,Explain federal and state tax laws to individuals and companies.,Tax Preparers,Core,0
894,20363,Answer questions and provide future tax planning to clients.,Tax Preparers,Core,0
895,7365,Calculate form preparation fees according to return complexity and processing time required.,Tax Preparers,Core,1
896,21165,Schedule appointments with clients.,Tax Preparers,Core,0
897,15990,"Develop core analytical capabilities or model libraries, using advanced statistical, quantitative, or econometric techniques.",Financial Quantitative Analysts,Core,1
898,15983,Provide application or analytical support to researchers or traders on issues such as valuations or data.,Financial Quantitative Analysts,Core,0
899,15995,"Research or develop analytical tools to address issues such as portfolio construction or optimization, performance measurement, attribution, profit and loss measurement, or pricing models.",Financial Quantitative Analysts,Core,0
900,15987,Maintain or modify all financial analytic models in use.,Financial Quantitative Analysts,Core,1
901,15997,"Apply mathematical or statistical techniques to address practical issues in finance, such as derivative valuation, securities trading, risk management, or financial market regulation.",Financial Quantitative Analysts,Core,1
902,15986,Research new financial products or analytics to determine their usefulness.,Financial Quantitative Analysts,Core,1
903,15996,Devise or apply independent models or tools to help verify results of analytical systems.,Financial Quantitative Analysts,Core,1
904,15991,Define or recommend model specifications or data collection methods.,Financial Quantitative Analysts,Core,1
905,15993,"Confer with other financial engineers or analysts on trading strategies, market dynamics, or trading system performance to inform development of quantitative techniques.",Financial Quantitative Analysts,Core,0
906,15989,Interpret results of financial analysis procedures.,Financial Quantitative Analysts,Core,1
907,15994,"Collaborate with product development teams to research, model, validate, or implement quantitative structured solutions for new or expanded markets.",Financial Quantitative Analysts,Core,0
908,15988,Produce written summary reports of financial research results.,Financial Quantitative Analysts,Core,1
909,15992,Consult traders or other financial industry personnel to determine the need for new or improved analytical applications.,Financial Quantitative Analysts,Core,0
910,15984,"Identify, track, or maintain metrics for trading system operations.",Financial Quantitative Analysts,Core,1
911,15982,Prepare requirements documentation for use by software developers.,Financial Quantitative Analysts,Core,1
912,15985,"Collaborate in the development or testing of new analytical software to ensure compliance with user requirements, specifications, or scope.",Financial Quantitative Analysts,Core,0
913,19575,Develop solutions to help clients hedge carbon exposure or risk.,Financial Quantitative Analysts,Supplemental,1
914,19572,Analyze pricing or risks of carbon trading products.,Financial Quantitative Analysts,Supplemental,1
915,19574,"Develop methods of assessing or measuring corporate performance in terms of environmental, social, and governance (ESG) issues.",Financial Quantitative Analysts,Supplemental,1
916,19576,"Develop tools to assess green technologies or green financial products, such as green hedge funds or social responsibility investment funds.",Financial Quantitative Analysts,Supplemental,1
917,19573,"Assess the potential impact of climate change on business financial issues, such as damage repairs, insurance costs, or potential disruptions of daily activities.",Financial Quantitative Analysts,Supplemental,1
918,16053,Document all investigative activities.,"Fraud Examiners, Investigators and Analysts",Core,0
919,16046,Prepare written reports of investigation findings.,"Fraud Examiners, Investigators and Analysts",Core,1
920,16057,"Analyze financial data to detect irregularities in areas such as billing trends, financial relationships, and regulatory compliance procedures.","Fraud Examiners, Investigators and Analysts",Core,1
921,16051,Gather financial documents related to investigations.,"Fraud Examiners, Investigators and Analysts",Core,1
922,16049,Interview witnesses or suspects and take statements.,"Fraud Examiners, Investigators and Analysts",Core,0
923,16045,Review reports of suspected fraud to determine need for further investigation.,"Fraud Examiners, Investigators and Analysts",Core,0
924,16056,"Conduct in-depth investigations of suspicious financial activity, such as suspected money-laundering efforts.","Fraud Examiners, Investigators and Analysts",Core,1
925,16048,"Lead, or participate in, fraud investigation teams.","Fraud Examiners, Investigators and Analysts",Core,0
926,16038,Prepare evidence for presentation in court.,"Fraud Examiners, Investigators and Analysts",Core,0
927,16055,Coordinate investigative efforts with law enforcement officers and attorneys.,"Fraud Examiners, Investigators and Analysts",Core,0
928,16047,Recommend actions in fraud cases.,"Fraud Examiners, Investigators and Analysts",Core,0
929,16052,Evaluate business operations to identify risk areas for fraud.,"Fraud Examiners, Investigators and Analysts",Core,1
930,16054,"Create and maintain logs, records, or databases of information about fraudulent activity.","Fraud Examiners, Investigators and Analysts",Core,1
931,16035,Maintain knowledge of current events and trends in such areas as money laundering and criminal tools and techniques.,"Fraud Examiners, Investigators and Analysts",Core,1
932,16044,Advise businesses or agencies on ways to improve fraud detection.,"Fraud Examiners, Investigators and Analysts",Core,1
933,16040,Negotiate with responsible parties to arrange for recovery of losses due to fraud.,"Fraud Examiners, Investigators and Analysts",Core,0
934,16036,Train others in fraud detection and prevention techniques.,"Fraud Examiners, Investigators and Analysts",Core,0
935,16050,"Design, implement, or maintain fraud detection tools or procedures.","Fraud Examiners, Investigators and Analysts",Core,1
936,16037,Research or evaluate new technologies for use in fraud detection systems.,"Fraud Examiners, Investigators and Analysts",Core,1
